Run,n,Method,YVal,thetaVal,time,tau0
1,256,NaiveX,.1662815052060022,.16875,45187e-9,0
1,256,NaiveZ,.31950207740871,.18046875,22069e-9,0
1,256,FullInfo,.2025256694515516,.2,18717e-9,0
1,256,MLE,.3244782511936314,.16484375,559499e-9,.34497268865413305
1,256,MM,.3149935477277512,.19375,28984e-9,.3764553595903739
1,256,EmpBayesX,.22613062950355398,.19609375,83879e-9,.9444066041936396
1,256,Rescaled,.3152799187247355,.19609375,83879e-9,.4722033020968198
1,256,Rescaled_0.125,.3102139797924859,.2,83879e-9,7.555252833549117
1,256,Rescaled_0.25,.3102139797924859,.2,83879e-9,3.7776264167745586
1,256,Rescaled_1.0,.3152799187247355,.19609375,83879e-9,.9444066041936396
1,256,Rescaled_2.0,.3152799187247355,.19609375,83879e-9,.4722033020968198
1,256,Rescaled_4.0,.31624295803562086,.1921875,83879e-9,.2361016510484099
1,256,Rescaled_8.0,.3150359961817986,.184375,83879e-9,.11805082552420496
1,256,ExactStein,.3152799187247355,.19609375,.010653031,2.52
1,256,OracleX,.2233646420485595,.2,100013e-9,3.039751593818267
1,256,OracleZ,.3102139797924859,.2,75149e-9,2.7893859294582444
1,256,Ridge,.3152799187247355,.19609375,625778e-9,2.7893859294582444
1,512,NaiveX,.17786813485886913,.170703125,39111e-9,0
1,512,NaiveZ,.30887248797888095,.174609375,37085e-9,0
1,512,FullInfo,.2045090826542041,.2,37156e-9,0
1,512,MLE,.3138342948677668,.153125,.00138167,.3585776193693687
1,512,MM,.3030546396132043,.190234375,59854e-9,.389138731531419
1,512,EmpBayesX,.21223901946188398,.198046875,2508e-7,3.572704206464598
1,512,Rescaled,.2936085431406018,.198046875,2508e-7,1.786352103232299
1,512,Rescaled_0.125,.29072541297340515,.2,2508e-7,28.581633651716785
1,512,Rescaled_0.25,.29072541297340515,.2,2508e-7,14.290816825858393
1,512,Rescaled_1.0,.29072541297340515,.2,2508e-7,3.572704206464598
1,512,Rescaled_2.0,.2936085431406018,.198046875,2508e-7,1.786352103232299
1,512,Rescaled_4.0,.29720429418870187,.19609375,2508e-7,.8931760516161495
1,512,Rescaled_8.0,.3030546396132043,.190234375,2508e-7,.4465880258080748
1,512,ExactStein,.2936085431406018,.198046875,.020174353,3.15
1,512,OracleX,.21000352238861172,.2,223003e-9,4.030588721659011
1,512,OracleZ,.29072541297340515,.2,196673e-9,3.227119901852107
1,512,Ridge,.29720429418870187,.19609375,669638e-9,3.227119901852107
1,1024,NaiveX,.1665811543232072,.1677734375,64045e-9,0
1,1024,NaiveZ,.30835407327915787,.1765625,63416e-9,0
1,1024,FullInfo,.20197212012786292,.2,52381e-9,0
1,1024,MLE,.29536132687658856,.147265625,.001908692,.3632232935500324
1,1024,MM,.30128919107658714,.1892578125,87162e-9,.3939914577689941
1,1024,EmpBayesX,.2011622381617075,.1970703125,729213e-9,4.30625975042131
1,1024,Rescaled,.29470487137495277,.1990234375,729213e-9,2.153129875210655
1,1024,Rescaled_0.125,.29348450136271553,.2,729213e-9,34.45007800337048
1,1024,Rescaled_0.25,.29348450136271553,.2,729213e-9,17.22503900168524
