Run,n,Method,YVal,thetaVal,time,tau0
1,256,NaiveX,.3873813634899389,.4404428380169196,41556e-9,0
1,256,NaiveZ,.7092088906154115,.4687307330976109,20813e-9,0
1,256,FullInfo,.6526614298742066,.530631207765062,19556e-9,0
1,256,MLE,.7398235742290056,.44961405167358404,610273e-9,.3857385117468194
1,256,MM,.6789303080197604,.4810184345562034,33803e-9,.4917582656284238
1,256,EmpBayesX,.5377746650470225,.4675243249373933,179004e-9,.22534167786115875
1,256,Rescaled,.686690159971367,.4819173905372042,179004e-9,.11267083893057937
1,256,Rescaled_0.125,.6591345225621439,.4778444147156635,179004e-9,1.80273342288927
1,256,Rescaled_0.25,.6927933538290424,.4799974212684893,179004e-9,.901366711444635
1,256,Rescaled_1.0,.6831692698684266,.479148218281222,179004e-9,.22534167786115875
1,256,Rescaled_2.0,.686690159971367,.4819173905372042,179004e-9,.11267083893057937
1,256,Rescaled_4.0,.7058502921390857,.4731680141987283,179004e-9,.056335419465289686
1,256,Rescaled_8.0,.7058502921390858,.47316801419872834,179004e-9,.028167709732644843
1,256,ExactStein,.6831692698684266,.479148218281222,.011462002,.27
1,256,OracleX,.5208054030765632,.4685099678792764,179212e-9,.32980472659367577
1,256,OracleZ,.6973254985321684,.4841596751968213,169155e-9,.8364478294639918
1,256,Ridge,.6973254985321684,.4841596751968213,626197e-9,.8364478294639918
1,512,NaiveX,.3864840338072463,.4015903978344008,38343e-9,0
1,512,NaiveZ,.6396274451574915,.42814166925719865,37365e-9,0
1,512,FullInfo,.5690533191552181,.4842850270515599,38552e-9,0
1,512,MLE,.6298275137293904,.3875876913879137,.003043334,.3932787772808228
1,512,MM,.6190856293066017,.4381626518514088,50216e-9,.46800532541748113
1,512,EmpBayesX,.48901764428531336,.42204099662602845,497479e-9,.2327286085992666
1,512,Rescaled,.6315596884914265,.43621562578666817,497479e-9,.1163643042996333
1,512,Rescaled_0.125,.5834228464561173,.42309757360338696,497479e-9,1.861828868794133
1,512,Rescaled_0.25,.6139104768033046,.42903096352098,497479e-9,.9309144343970664
1,512,Rescaled_1.0,.623657072902856,.43861490878263437,497479e-9,.2327286085992666
1,512,Rescaled_2.0,.6315596884914265,.43621562578666817,497479e-9,.1163643042996333
1,512,Rescaled_4.0,.6376842468720444,.43649219359860614,497479e-9,.05818215214981665
1,512,Rescaled_8.0,.6397598852243833,.4363424377259753,497479e-9,.029091076074908327
