Run,n,Method,YVal,thetaVal,time,tau0
1,256,NaiveX,.1762545657587823,.17585737538641577,48959e-9,0
1,256,NaiveZ,.17626770414967963,.17589013245481694,22489e-9,0
1,256,FullInfo,.17626770414967963,.17589013245481694,19486e-9,0
1,256,MLE,.132514306832768,.13196410592625676,573118e-9,2.062166873720379
1,256,MM,.17531220652924367,.17498660746457068,29473e-9,2.2356999192284377
1,256,EmpBayesX,.17627008200538885,.17588162888443667,142616e-9,.121646640086473
1,256,Rescaled,.17627008200538885,.17588162888443667,142616e-9,.0608233200432365
1,256,Rescaled_0.125,.1760335834054335,.17563526707728253,142616e-9,.973173120691784
1,256,Rescaled_0.25,.17627008200538885,.17588162888443667,142616e-9,.486586560345892
1,256,Rescaled_1.0,.17627008200538885,.17588162888443667,142616e-9,.121646640086473
1,256,Rescaled_2.0,.17627008200538885,.17588162888443667,142616e-9,.0608233200432365
1,256,Rescaled_4.0,.17626770414967963,.17589013245481694,142616e-9,.03041166002161825
1,256,Rescaled_8.0,.17626770414967963,.17589013245481694,142616e-9,.015205830010809124
1,256,ExactStein,.17272536138434552,.17237533305725833,.01065352,4.79
1,256,ImpulseStein,.1760335834054335,.17563526707728253,.006934332,.86
1,256,OracleX,.17626770414967963,.17589013245481694,128718e-9,.05822617729192734
1,256,OracleZ,.17626770414967963,.17589013245481694,116495e-9,0
1,256,Ridge,0,0,67118e-9,0
1,512,NaiveX,.17191332977075885,.17167574435169158,34641e-9,0
1,512,NaiveZ,.17195488736625605,.17177706598579576,33384e-9,0
1,512,FullInfo,.17193520778818291,.17179030796033268,33454e-9,0
1,512,MLE,.1258236585223595,.12557025104921934,.001041403,2.037748251880368
1,512,MM,.17104786294680782,.17085567389363868,49517e-9,2.238679851392872
1,512,EmpBayesX,.17196457838009716,.1717424094597777,393835e-9,.121646640086473
1,512,Rescaled,.17196457838009716,.1717424094597777,393835e-9,.0608233200432365
1,512,Rescaled_0.125,.17183487613278833,.1715403575024046,393835e-9,.973173120691784
1,512,Rescaled_0.25,.17192485490150125,.17158377619976758,393835e-9,.486586560345892
1,512,Rescaled_1.0,.17196457838009716,.1717424094597777,393835e-9,.121646640086473
1,512,Rescaled_2.0,.17196457838009716,.1717424094597777,393835e-9,.0608233200432365
1,512,Rescaled_4.0,.17195488736625605,.17177706598579576,393835e-9,.03041166002161825
1,512,Rescaled_8.0,.17195488736625605,.17177706598579576,393835e-9,.015205830010809124
1,512,ExactStein,.16984833501150298,.16967016047929698,.020381922,3.6
1,512,ImpulseStein,.1700285646965914,.16981544804070642,.013978454,3.33
1,512,OracleX,.17195488736625605,.17177706598579576,399353e-9,.0915840846797154
1,512,OracleZ,.17195488736625605,.17177706598579576,37372e-8,0
1,512,Ridge,.17195488736625605,.17177706598579576,.001898216,0
1,1024,NaiveX,.16352498771732293,.1634272047177382,66768e-9,0
1,1024,NaiveZ,.1635249877173229,.16342720471773817,65581e-9,0
1,1024,FullInfo,.16346682825326755,.16346466846694735,62158e-9,0
1,1024,MLE,.1251504050338387,.1251751503425336,.00194927,2.288656343635211
1,1024,MM,.16204445594258504,.16196665547300473,90235e-9,2.5014344278102536
1,1024,EmpBayesX,.16352498771732293,.1634272047177382,.00151367,0
1,1024,Rescaled,.1635249877173229,.16342720471773817,.00151367,0
1,1024,Rescaled_0.125,.1635249877173229,.16342720471773817,.00151367,0
1,1024,Rescaled_0.25,.1635249877173229,.16342720471773817,.00151367,0
1,1024,Rescaled_1.0,.1635249877173229,.16342720471773817,.00151367,0
1,1024,Rescaled_2.0,.1635249877173229,.16342720471773817,.00151367,0
1,1024,Rescaled_4.0,.1635249877173229,.16342720471773817,.00151367,0
1,1024,Rescaled_8.0,.1635249877173229,.16342720471773817,.00151367,0
1,1024,ExactStein,.1622892736683618,.16219719040484856,.044678027,2.41
1,1024,ImpulseStein,.1598494936482452,.15977969350155702,.034688769,3.96
1,1024,OracleX,.16352498771732293,.1634272047177382,.002547601,0
1,1024,OracleZ,.16352921029653247,.1634323112325336,.001405346,.02856918103788122
1,1024,Ridge,.1635249877173229,.16342720471773817,.001150425,.02856918103788122
1,2048,NaiveX,.16574228564592944,.16565390841769717,132069e-9,0
1,2048,NaiveZ,.16575515158209245,.16564976467581966,132629e-9,0
1,2048,FullInfo,.1657442601625925,.1656985293267002,132768e-9,0
1,2048,MLE,.1310497080912797,.13093410802430205,.003847696,2.36745958622737
1,2048,MM,.16375217120923158,.1636661060473238,179282e-9,2.592639022540525
1,2048,EmpBayesX,.16574228564592944,.16565390841769717,.005389093,0
1,2048,Rescaled,.16575515158209245,.16564976467581966,.005389093,0
1,2048,Rescaled_0.125,.16575515158209245,.16564976467581966,.005389093,0
1,2048,Rescaled_0.25,.16575515158209245,.16564976467581966,.005389093,0
1,2048,Rescaled_1.0,.16575515158209245,.16564976467581966,.005389093,0
1,2048,Rescaled_2.0,.16575515158209245,.16564976467581966,.005389093,0
1,2048,Rescaled_4.0,.16575515158209245,.16564976467581966,.005389093,0
1,2048,Rescaled_8.0,.16575515158209245,.16564976467581966,.005389093,0
1,2048,ExactStein,.16190513501730228,.16188049578670646,.10087002,4.17
1,2048,ImpulseStein,.1642633854164466,.16417585467024393,.080409038,2.19
1,2048,OracleX,.16574228564592944,.16565390841769717,.006240459,0
1,2048,OracleZ,.16575167894472526,.1656550488021549,.005730408,.18545082401175217
1,2048,Ridge,.16575515158209245,.16564976467581966,.002142241,.18545082401175217
1,4096,NaiveX,.15454581499912773,.15458360083679099,280343e-9,0
1,4096,NaiveZ,.15457903994752556,.15458575200136174,277619e-9,0
1,4096,FullInfo,.15453286021801874,.15461349978698463,277968e-9,0
1,4096,MLE,.12273928627021487,.12274641184975255,.008458338,2.46105677386659
1,4096,MM,.15208468436671158,.15208740186250952,370718e-9,2.7078440823884815
1,4096,EmpBayesX,.15454603076391138,.1545825739263766,.023578347,.029222455771668317
1,4096,Rescaled,.15457880014698697,.15458905680197638,.023578347,.014611227885834159
1,4096,Rescaled_0.125,.15454717376978686,.1545351271462028,.023578347,.23377964617334654
1,4096,Rescaled_0.25,.1545732246259758,.15457626554045922,.023578347,.11688982308667327
1,4096,Rescaled_1.0,.15457807114985217,.15458979904162976,.023578347,.029222455771668317
1,4096,Rescaled_2.0,.15457880014698697,.15458905680197638,.023578347,.014611227885834159
1,4096,Rescaled_4.0,.15457880014698697,.15458905680197638,.023578347,.007305613942917079
1,4096,Rescaled_8.0,.15457880014698697,.15458905680197638,.023578347,.0036528069714585397
1,4096,ExactStein,.15032824243219714,.15031356138630694,.208745121,4.2
1,4096,ImpulseStein,.15237599314091538,.15238980750047862,.169959043,2.5
1,4096,OracleX,.15454581499912773,.15458360083679099,.023065992,0
1,4096,OracleZ,.15457612371705365,.15458991768937191,.023624373,.06086980294480194
1,4096,Ridge,.15457880014698697,.15458905680197638,.004189918,.06086980294480194
1,8192,NaiveX,.15591542696172692,.15598894970350555,597841e-9,0
1,8192,NaiveZ,.15596006887644503,.15600976324674695,589809e-9,0
1,8192,FullInfo,.1559373541284309,.1560302927158474,.001425112,0
1,8192,MLE,.12621814846119528,.1262416073848998,.01629467,2.4634624118234822
1,8192,MM,.153296446898248,.15331636796552384,76539e-8,2.667758541959368
1,8192,EmpBayesX,.15591542696172692,.15598894970350555,.090731021,0
1,8192,Rescaled,.15596006887644503,.15600976324674695,.090731021,0
1,8192,Rescaled_0.125,.15596006887644503,.15600976324674695,.090731021,0
1,8192,Rescaled_0.25,.15596006887644503,.15600976324674695,.090731021,0
1,8192,Rescaled_1.0,.15596006887644503,.15600976324674695,.090731021,0
1,8192,Rescaled_2.0,.15596006887644503,.15600976324674695,.090731021,0
1,8192,Rescaled_4.0,.15596006887644503,.15600976324674695,.090731021,0
1,8192,Rescaled_8.0,.15596006887644503,.15600976324674695,.090731021,0
1,8192,ExactStein,.15120887425270668,.1512125999454554,.434035641,4.42
1,8192,ImpulseStein,.15096774564017063,.15097249501247523,.356948115,4.56
1,8192,OracleX,.15591320582614465,.15598972894083715,.090232145,.016697495399261037
1,8192,OracleZ,.15595794260679507,.15601634245094181,.091781993,.05416278448328441
1,8192,Ridge,.15596112791398578,.15601050249143675,.00894143,.05416278448328441
1,16384,NaiveX,.15863685080729767,.15867728277660104,.001266223,0
