Run,n,Method,YVal,thetaVal,time,tau0
1,256,NaiveX,-.1983868901529961,.031666666666666676,53638e-9,0
1,256,NaiveZ,.3966273257578764,.10572916666666675,21162e-9,0
1,256,FullInfo,.3118744454700148,.31666666666666676,17321e-9,0
1,256,MLE,.3816026755891466,.07057291666666675,617956e-9,.012512110962194338
1,256,MM,.3966273257578764,.10572916666666675,33664e-9,0
1,256,EmpBayesX,.3148252165674258,.31666666666666676,10099e-8,.0021330035486835644
1,256,Rescaled,.3805705918578609,.21119791666666676,10099e-8,.0010665017743417822
1,256,Rescaled_0.125,.341859272466035,.31666666666666676,10099e-8,.017064028389468515
1,256,Rescaled_0.25,.341859272466035,.31666666666666676,10099e-8,.008532014194734257
1,256,Rescaled_1.0,.341859272466035,.31666666666666676,10099e-8,.0021330035486835644
1,256,Rescaled_2.0,.3805705918578609,.21119791666666676,10099e-8,.0010665017743417822
1,256,Rescaled_4.0,.37977636697150496,.17604166666666676,10099e-8,.0005332508871708911
1,256,Rescaled_8.0,.3920108053457355,.14088541666666676,10099e-8,.00026662544358544555
1,256,OracleX,.3148252165674258,.31666666666666676,94216e-9,.0021330035486835644
1,256,OracleZ,.341859272466035,.31666666666666676,78781e-9,.0012280994822975535
1,256,Ridge,.341859272466035,.31666666666666676,651269e-9,.0012280994822975535
1,512,NaiveX,-.045130061346563444,.031666666666666676,37784e-9,0
1,512,NaiveZ,.37414422920612345,.08815104166666675,37225e-9,0
1,512,FullInfo,.3203986659525309,.31666666666666676,31848e-9,0
1,512,MLE,.37863580678147357,.06682291666666668,.001407581,.012479530555090167
1,512,MM,.37414422920612345,.08815104166666675,58108e-9,0
1,512,EmpBayesX,.3133909020454791,.31666666666666676,261067e-9,.002079854062702672
1,512,Rescaled,.36846836325957755,.24635416666666676,261067e-9,.001039927031351336
1,512,Rescaled_0.125,.341275645312555,.31666666666666676,261067e-9,.016638832501621376
1,512,Rescaled_0.25,.341275645312555,.31666666666666676,261067e-9,.008319416250810688
1,512,Rescaled_1.0,.341275645312555,.31666666666666676,261067e-9,.002079854062702672
1,512,Rescaled_2.0,.36846836325957755,.24635416666666676,261067e-9,.001039927031351336
1,512,Rescaled_4.0,.36741284520716266,.21119791666666676,261067e-9,.000519963515675668
1,512,Rescaled_8.0,.3748891481111863,.15846354166666676,261067e-9,.000259981757837834
1,512,OracleX,.3133909020454791,.31666666666666676,253524e-9,.002079854062702672
1,512,OracleZ,.341275645312555,.31666666666666676,218045e-9,.0013788002778095643
1,512,Ridge,.341275645312555,.31666666666666676,.001061099,.0013788002778095643
1,1024,NaiveX,-.01499468816645698,.031666666666666676,.001811333,0
1,1024,NaiveZ,.3783602088453543,.05299479166666675,64743e-9,0
1,1024,FullInfo,.31491594131849343,.31666666666666676,47702e-9,0
1,1024,MLE,.379200766369132,.04420572916666675,.001904293,.012460283925478327
1,1024,MM,.3783602088453543,.05299479166666675,86464e-9,0
1,1024,EmpBayesX,.31062908583133114,.31666666666666676,713638e-9,.0020805022276499784
1,1024,Rescaled,.3758788862437257,.22877604166666676,713638e-9,.0010402511138249892
1,1024,Rescaled_0.125,.34103849895928223,.31666666666666676,713638e-9,.016644017821199827
1,1024,Rescaled_0.25,.34103849895928223,.31666666666666676,713638e-9,.008322008910599914
1,1024,Rescaled_1.0,.34103849895928223,.31666666666666676,713638e-9,.0020805022276499784
1,1024,Rescaled_2.0,.3758788862437257,.22877604166666676,713638e-9,.0010402511138249892
1,1024,Rescaled_4.0,.384998855929354,.18483072916666676,713638e-9,.0005201255569124946
1,1024,Rescaled_8.0,.3857174126358834,.13209635416666676,713638e-9,.0002600627784562473
1,1024,OracleX,.31062908583133114,.31666666666666676,70826e-8,.0020805022276499784
1,1024,OracleZ,.34103849895928223,.31666666666666676,669639e-9,.0019859278143601966
1,1024,Ridge,.34103849895928223,.31666666666666676,.001129613,.0019859278143601966
1,2048,NaiveX,.041918850213453186,.031666666666666676,129835e-9,0
1,2048,NaiveZ,.38882658784291335,.03541666666666675,130464e-9,0
1,2048,FullInfo,.31498092910114694,.31666666666666676,86115e-9,0
1,2048,MLE,.3881276235781155,.031666666666666676,.003758927,.01245233634341043
1,2048,MM,.38882658784291335,.03541666666666675,171949e-9,0
1,2048,EmpBayesX,.3124518903453035,.31666666666666676,.002476711,.00210285537349185
1,2048,Rescaled,.3800328486083531,.21998697916666676,.002476711,.001051427686745925
1,2048,Rescaled_0.125,.34115284087327613,.31666666666666676,.002476711,.0168228429879348
1,2048,Rescaled_0.25,.34115284087327613,.31666666666666676,.002476711,.0084114214939674
1,2048,Rescaled_1.0,.34115284087327613,.31666666666666676,.002476711,.00210285537349185
1,2048,Rescaled_2.0,.3800328486083531,.21998697916666676,.002476711,.001051427686745925
1,2048,Rescaled_4.0,.3903851668976481,.14088541666666676,.002476711,.0005257138433729625
1,2048,Rescaled_8.0,.393756934050834,.09254557291666675,.002476711,.00026285692168648127
1,2048,OracleX,.3124518903453035,.31666666666666676,.002507512,.00210285537349185
1,2048,OracleZ,.34115284087327613,.31666666666666676,.002483137,.002074394362642739
1,2048,Ridge,.34115284087327613,.31666666666666676,.002092445,.002074394362642739
1,4096,NaiveX,.04322984383322033,.031666666666666565,277899e-9,0
1,4096,NaiveZ,.3979853489844598,.042008463541665646,270216e-9,0
1,4096,FullInfo,.315636962836747,.31666666666666565,172508e-9,0
1,4096,MLE,.396248234938234,.031666666666666565,.008270605,.012470001477162101
1,4096,MM,.3979853489844598,.042008463541665646,357727e-9,0
1,4096,EmpBayesX,.3158371610259497,.31666666666666565,.009553519,.002101297910199803
1,4096,Rescaled,.38027814982184194,.21339518229166565,.009553519,.0010506489550999015
1,4096,Rescaled_0.125,.34110165738918885,.31666666666666565,.009553519,.016810383281598423
1,4096,Rescaled_0.25,.34110165738918885,.31666666666666565,.009553519,.008405191640799212
1,4096,Rescaled_1.0,.34110165738918885,.31666666666666565,.009553519,.002101297910199803
1,4096,Rescaled_2.0,.38027814982184194,.21339518229166565,.009553519,.0010506489550999015
1,4096,Rescaled_4.0,.3971305682266857,.12989908854166565,.009553519,.0005253244775499507
1,4096,Rescaled_8.0,.399262236429173,.09034830729166565,.009553519,.00026266223877497536
1,4096,OracleX,.3158371610259497,.31666666666666565,.010180136,.002101297910199803
1,4096,OracleZ,.34110165738918885,.31666666666666565,.009183361,.002069427050849061
1,4096,Ridge,.34110165738918885,.31666666666666565,.004967601,.002069427050849061
1,8192,NaiveX,.04920656410997262,.03166666666666673,576959e-9,0
1,8192,NaiveZ,.39918385245547755,.03981119791666734,578985e-9,0
1,8192,FullInfo,.3155351443352824,.3166666666666673,355143e-9,0
1,8192,MLE,.3983363609585334,.03431803385416734,.01560394,.012444275706356898
1,8192,MM,.39918385245547755,.03981119791666734,754007e-9,0
1,8192,EmpBayesX,.31697065614497866,.3166666666666673,.038992249,.002101768739780255
1,8192,Rescaled,.3773632823500316,.22392740885416673,.038992249,.0010508843698901274
1,8192,Rescaled_0.125,.3409138558540325,.3166666666666673,.038992249,.01681414991824204
1,8192,Rescaled_0.25,.3409138558540325,.3166666666666673,.038992249,.00840707495912102
1,8192,Rescaled_1.0,.34217483849576963,.3144694010416673,.038992249,.002101768739780255
1,8192,Rescaled_2.0,.3773632823500316,.22392740885416673,.038992249,.0010508843698901274
1,8192,Rescaled_4.0,.3995901016913141,.13209635416666735,.038992249,.0005254421849450637
1,8192,Rescaled_8.0,.4038168176935045,.09034830729166735,.038992249,.00026272109247253185
1,8192,OracleX,.31697065614497866,.3166666666666673,.039094776,.002101768739780255
1,8192,OracleZ,.3409138558540325,.3166666666666673,.037444566,.0021473572930560663
1,8192,Ridge,.3409138558540325,.3166666666666673,.009854535,.0021473572930560663
1,16384,NaiveX,.04448163916360569,.031666666666666364,.001246038,0
1,16384,NaiveZ,.394608877492381,.05738932291666365,.001247016,0
1,16384,FullInfo,.3159415361365732,.31666666666666365,761759e-9,0
1,16384,MLE,.3943211795387898,.04805094401041365,.031758299,.012461734511948458
1,16384,MM,.394608877492381,.05738932291666365,.002144127,0
1,16384,EmpBayesX,.3163997788817591,.31666666666666365,.149179026,.0021088042709996274
1,16384,Rescaled,.37130496234596044,.23536783854166365,.149179026,.0010544021354998137
1,16384,Rescaled_0.125,.3407144023055983,.31666666666666365,.149179026,.01687043416799702
1,16384,Rescaled_0.25,.3407144023055983,.31666666666666365,.149179026,.00843521708399851
1,16384,Rescaled_1.0,.3413189570873396,.31556803385416365,.149179026,.0021088042709996274
1,16384,Rescaled_2.0,.37130496234596044,.23536783854166365,.149179026,.0010544021354998137
1,16384,Rescaled_4.0,.39048773484588883,.15022379557291365,.149179026,.0005272010677499068
1,16384,Rescaled_8.0,.39595818736964095,.10792643229166365,.149179026,.0002636005338749534
1,16384,OracleX,.3163997788817591,.31666666666666365,.150609096,.0021088042709996274
1,16384,OracleZ,.3407144023055983,.31666666666666365,.137703754,.0021481550816187726
1,16384,Ridge,.3407144023055983,.31666666666666365,.018170327,.0021481550816187726
1,32768,NaiveX,.03683405670342022,.03166666666666709,.002716826,0
1,32768,NaiveZ,.3956197101329575,.0488749186197959,.0026664,0
1,32768,FullInfo,.31610985459265023,.31666666666667087,.002352464,0
1,32768,MLE,.39437657941172677,.04018107096354209,.063612349,.012456021173761484
1,32768,MM,.3956197101329575,.0488749186197959,.003261029,0
1,32768,EmpBayesX,.31618975731879584,.31666666666667087,.634037401,.002107495773264644
1,32768,Rescaled,.37167291246750506,.2356424967447959,.634037401,.001053747886632322
1,32768,Rescaled_0.125,.3407012823818759,.31666666666667087,.634037401,.016859966186117153
1,32768,Rescaled_0.25,.3407012823818759,.31666666666667087,.634037401,.008429983093058577
1,32768,Rescaled_1.0,.34146967944815165,.31529337565104587,.634037401,.002107495773264644
1,32768,Rescaled_2.0,.37167291246750506,.2356424967447959,.634037401,.001053747886632322
1,32768,Rescaled_4.0,.39013303521631115,.1502237955729209,.634037401,.000526873943316161
1,32768,Rescaled_8.0,.3948106046927846,.1040812174479209,.634037401,.0002634369716580805
1,32768,OracleX,.31618975731879584,.31666666666667087,.586461239,.002107495773264644
1,32768,OracleZ,.3407012823818759,.31666666666667087,.549148324,.002155522303419855
1,32768,Ridge,.3407012823818759,.31666666666667087,.036641671,.002155522303419855
1,65536,NaiveX,.034791913511005204,.03166666666666745,.005941677,0
1,65536,NaiveZ,.39362087269931634,.05903727213542453,.005966192,0
1,65536,FullInfo,.3163924314165562,.31666666666667453,.004036058,0
1,65536,MLE,.393052372902014,.04814615885416745,.130182547,.012474715561591404
1,65536,MM,.39362087269931634,.05903727213542453,.007137989,0
1,65536,EmpBayesX,.31619396725797444,.31666666666667453,2.288269129,.00210811072020465
1,65536,Rescaled,.3706679368095462,.23962504069011203,2.288269129,.001054055360102325
1,65536,Rescaled_0.125,.340523770145242,.31666666666667453,2.288269129,.0168648857616372
1,65536,Rescaled_0.25,.340523770145242,.31666666666667453,2.288269129,.0084324428808186
1,65536,Rescaled_1.0,.3414695421427855,.31501871744792453,2.288269129,.00210811072020465
1,65536,Rescaled_2.0,.3706679368095462,.23962504069011203,2.288269129,.001054055360102325
1,65536,Rescaled_4.0,.38726213463704173,.16162211100261203,2.288269129,.0005270276800511625
1,65536,Rescaled_8.0,.39231004636080075,.11328226725261203,2.288269129,.00026351384002558126
1,65536,OracleX,.31619396725797444,.31666666666667453,2.242236879,.00210811072020465
1,65536,OracleZ,.340523770145242,.31666666666667453,2.0465122,.0021949841621876623
1,65536,Ridge,.340523770145242,.31666666666667453,.105871284,.0021949841621876623
1,131072,NaiveX,.029942334471287788,.03166666666666399,.012693793,0
1,131072,NaiveZ,.39413894490150175,.059311930338514895,.012734231,0
1,131072,FullInfo,.31675276337098224,.3166666666666399,.010724338,0
1,131072,MLE,.39413095517228613,.048737589518202395,.252016056,.012463353359987632
1,131072,MM,.39413894490150175,.059311930338514895,.01515046,0
1,131072,EmpBayesX,.3167266072966299,.3166666666666399,9.34316389,.0021078837884313775
1,131072,Rescaled,.3702508043065532,.2408610026041399,9.34316389,.0010539418942156888
1,131072,Rescaled_0.125,.34057576549717283,.3166666666666399,9.34316389,.01686307030745102
1,131072,Rescaled_0.25,.34057576549717283,.3166666666666399,9.34316389,.00843153515372551
1,131072,Rescaled_1.0,.34131464457732386,.31536204020179615,9.34316389,.0021078837884313775
1,131072,Rescaled_2.0,.3702508043065532,.2408610026041399,9.34316389,.0010539418942156888
1,131072,Rescaled_4.0,.38736647602807095,.1601114908853899,9.34316389,.0005269709471078444
1,131072,Rescaled_8.0,.39240012881485076,.1134195963541399,9.34316389,.0002634854735539222
1,131072,OracleX,.3167266072966299,.3166666666666399,9.435277908,.0021078837884313775
1,131072,OracleZ,.34057576549717283,.3166666666666399,8.449457295,.0022018839870485978
1,131072,Ridge,.34057576549717283,.3166666666666399,.148179946,.0022018839870485978
1,262144,NaiveX,.034978268208346805,.031666666666662256,.028549021,0
1,262144,NaiveZ,.3951219794156364,.05927759806310694,.02866866,0
1,262144,FullInfo,.3166436087617476,.3166666666666226,.031304539,0
1,262144,MLE,.3948945193899928,.04794794718420069,.553133327,.012459845741874745
1,262144,MM,.3951219794156364,.05927759806310694,.032994559,0
1,262144,EmpBayesX,.31661429571978505,.3166666666666226,38.974151532,.002107615544034506
1,262144,Rescaled,.37106564147288373,.23797709147131008,38.974151532,.001053807772017253
1,262144,Rescaled_0.125,.3406879147763787,.3166666666666226,38.974151532,.016860924352276048
1,262144,Rescaled_0.25,.3406879147763787,.3166666666666226,38.974151532,.008430462176138024
1,262144,Rescaled_1.0,.34143171937929007,.3153620402017788,38.974151532,.002107615544034506
1,262144,Rescaled_2.0,.37106564147288373,.23797709147131008,38.974151532,.001053807772017253
1,262144,Rescaled_4.0,.3876197991898955,.15963083902990383,38.974151532,.0005269038860086265
1,262144,Rescaled_8.0,.39275767544536144,.11328226725256006,38.974151532,.00026345194300431325
1,262144,OracleX,.31661429571978505,.3166666666666226,39.097515055,.002107615544034506
1,262144,OracleZ,.3406879147763787,.3166666666666226,35.488024281,.0022295083781168528
1,262144,Ridge,.3406879147763787,.3166666666666226,.36070816,.0022295083781168528
2,256,NaiveX,-.021216161120747482,.031666666666666676,54965e-9,0
2,256,NaiveZ,.33449704093668786,.14088541666666676,20673e-9,0
2,256,FullInfo,.31409831366621543,.31666666666666676,16622e-9,0
2,256,MLE,.33449704093668786,.14088541666666676,581079e-9,.01265541678752209
2,256,MM,.33449704093668786,.14088541666666676,28914e-9,0
2,256,EmpBayesX,.30421574983045063,.31666666666666676,84369e-9,.0020199867050375935
2,256,Rescaled,.34124103453525356,.31666666666666676,84369e-9,.0010099933525187968
2,256,Rescaled_0.125,.34124103453525356,.31666666666666676,84369e-9,.016159893640300748
2,256,Rescaled_0.25,.34124103453525356,.31666666666666676,84369e-9,.008079946820150374
2,256,Rescaled_1.0,.34124103453525356,.31666666666666676,84369e-9,.0020199867050375935
2,256,Rescaled_2.0,.34124103453525356,.31666666666666676,84369e-9,.0010099933525187968
2,256,Rescaled_4.0,.3499920598510998,.28151041666666676,84369e-9,.0005049966762593984
2,256,Rescaled_8.0,.35120552158872387,.17604166666666676,84369e-9,.0002524983381296992
2,256,OracleX,.30421574983045063,.31666666666666676,77454e-9,.0020199867050375935
2,256,OracleZ,.34124103453525356,.31666666666666676,60622e-9,.0008405813970888933
2,256,Ridge,.34124103453525356,.31666666666666676,442863e-9,.0008405813970888933
2,512,NaiveX,-.030713736726482976,.031666666666666676,34292e-9,0
2,512,NaiveZ,.4032046293622309,.08815104166666675,33245e-9,0
2,512,FullInfo,.31651867426970776,.31666666666666676,26819e-9,0
2,512,MLE,.39468326329075026,.07057291666666675,.001017378,.01254988561713175
2,512,MM,.4032046293622309,.08815104166666675,47771e-9,0
2,512,EmpBayesX,.31059500292456477,.31666666666666676,220908e-9,.0020130627622350922
2,512,Rescaled,.38153397634827857,.21119791666666676,220908e-9,.0010065313811175461
2,512,Rescaled_0.125,.33845842995298553,.31666666666666676,220908e-9,.016104502097880738
2,512,Rescaled_0.25,.33845842995298553,.31666666666666676,220908e-9,.008052251048940369
2,512,Rescaled_1.0,.33845842995298553,.31666666666666676,220908e-9,.0020130627622350922
2,512,Rescaled_2.0,.38153397634827857,.21119791666666676,220908e-9,.0010065313811175461
2,512,Rescaled_4.0,.4032316925753907,.14088541666666676,220908e-9,.0005032656905587731
2,512,Rescaled_8.0,.3949705761915267,.10572916666666675,220908e-9,.00025163284527938653
2,512,OracleX,.31059500292456477,.31666666666666676,213994e-9,.0020130627622350922
2,512,OracleZ,.33845842995298553,.31666666666666676,183892e-9,.0015297190337403702
2,512,Ridge,.33845842995298553,.31666666666666676,682908e-9,.0015297190337403702
2,1024,NaiveX,-.012174159785767847,.031666666666666676,63975e-9,0
2,1024,NaiveZ,.40290710213349706,.07936197916666675,63695e-9,0
2,1024,FullInfo,.31426656968181543,.31666666666666676,44908e-9,0
2,1024,MLE,.4007957717705406,.07057291666666675,.003544585,.012546882296636626
2,1024,MM,.40290710213349706,.07936197916666675,103295e-9,0
2,1024,EmpBayesX,.3112710203918797,.31666666666666676,688565e-9,.0021197851044444196
2,1024,Rescaled,.3738584765424161,.23756510416666676,688565e-9,.0010598925522222098
2,1024,Rescaled_0.125,.340770304126133,.31666666666666676,688565e-9,.016958280835555357
2,1024,Rescaled_0.25,.340770304126133,.31666666666666676,688565e-9,.008479140417777678
2,1024,Rescaled_1.0,.340770304126133,.31666666666666676,688565e-9,.0021197851044444196
2,1024,Rescaled_2.0,.3738584765424161,.23756510416666676,688565e-9,.0010598925522222098
2,1024,Rescaled_4.0,.39529449281815543,.15846354166666676,688565e-9,.0005299462761111049
