1,256,NaiveX,.1748994274016124,.172048332611373,54266e-9,0
1,256,NaiveZ,.18084203131187762,.1725879946634455,22629e-9,0
1,256,FullInfo,.179095870376881,.17589013245481694,2214e-8,0
1,256,MLE,.134211267927483,.12691095228560978,609575e-9,1.9888619445588354
1,256,MM,.1795202340540633,.1735125263034637,34711e-9,2.120676261941696
1,256,EmpBayesX,.17566134644117165,.17228522971217475,154349e-9,.6628559698822889
1,256,Rescaled,.1801767397033634,.17310996795781244,154349e-9,.33142798494114445
1,256,Rescaled_0.125,.17841812980406996,.17272579142092098,154349e-9,5.302847759058311
1,256,Rescaled_0.25,.17872338603687166,.17342582985853558,154349e-9,2.6514238795291556
1,256,Rescaled_1.0,.17971779584445985,.17319824423547941,154349e-9,.6628559698822889
1,256,Rescaled_2.0,.1801767397033634,.17310996795781244,154349e-9,.33142798494114445
1,256,Rescaled_4.0,.18008253419678477,.17298636745675153,154349e-9,.16571399247057222
1,256,Rescaled_8.0,.18052456701969102,.17286511152263542,154349e-9,.08285699623528611
1,256,ExactStein,.17841812980406996,.17272579142092098,.01033651,5
1,256,ImpulseStein,.1795412829981221,.1734995085063554,.010659735,1.52
1,256,OracleX,.1755675562566021,.17242003623149563,155677e-9,.6815548814427078
1,256,OracleZ,.17911665829238693,.17421833847379212,144013e-9,2.5254227213950955
1,256,Ridge,.17971779584445985,.17319824423547941,478343e-9,2.5254227213950955
1,512,NaiveX,.16972965537075713,.16757315871912867,36806e-9,0
1,512,NaiveZ,.1748414169195007,.16915936031908257,3513e-8,0
1,512,FullInfo,.17191523545022094,.17179030796033268,3534e-8,0
1,512,MLE,.12930311580276543,.12293345448892665,.001081213,1.9817971177291518
1,512,MM,.1739669058749745,.17001213317334066,52032e-9,2.143135231447577
1,512,EmpBayesX,.16990302666374438,.1686788045119561,42247e-8,.8043603061167874
1,512,Rescaled,.17445055341006377,.16968656721397912,42247e-8,.4021801530583937
1,512,Rescaled_0.125,.16922317697216965,.1672894282295952,42247e-8,6.4348824489342995
1,512,Rescaled_0.25,.17335543374093268,.16980657133561614,42247e-8,3.2174412244671498
1,512,Rescaled_1.0,.17395553855600376,.17011245245532924,42247e-8,.8043603061167874
1,512,Rescaled_2.0,.17445055341006377,.16968656721397912,42247e-8,.4021801530583937
1,512,Rescaled_4.0,.17481621759652663,.16949249226952845,42247e-8,.20109007652919686
1,512,Rescaled_8.0,.174589036050437,.16949340679852343,42247e-8,.10054503826459843
1,512,ExactStein,.17343723940983855,.16935048488529164,.020754944,4.13
1,512,ImpulseStein,.17394867870985697,.17006073163725394,.015574327,1.78
1,512,OracleX,.16990302666374438,.1686788045119561,404661e-9,.8043603061167874
1,512,OracleZ,.17375137044800304,.17037861313444086,440908e-9,2.564664795305747
