Run,n,Method,YVal,thetaVal,time,tau0
1,256,NaiveX,.15809989628544383,.15696751080179805,75848e-9,0
1,256,NaiveZ,.1586367069965588,.1572181943166022,58038e-9,0
1,256,FullInfo,.15785695030192498,.15749193045379326,31149e-9,0
1,256,MLE,.1586367069965588,.1572181943166022,.003715277,1.862485451117719
1,256,MM,.1586367069965588,.1572181943166022,4882e-8,1.8583674366473586
1,256,EmpBayesX,.15809989628544383,.15696751080179805,254711e-9,0
1,256,Rescaled,.1586367069965588,.1572181943166022,254711e-9,0
1,256,ExactStein,.1586367069965588,.1572181943166022,.015350974,0
1,256,Box,.1586367069965588,.1572181943166022,.00626162,5
1,256,Gauss,.1586367069965588,.1572181943166022,.007376776,0
1,256,Sinc,.1586367069965588,.1572181943166022,.003810331,4.6
1,256,OracleX,.15778441387317832,.15706937819466316,253524e-9,15.273355079637827
1,256,OracleZ,.15826320317852577,.15723550646122272,2376e-7,23.362530289191938
1,256,Ridge,.1586367069965588,.1572181943166022,765391e-9,23.362530289191938
1,256,RidgeHalf,.1586367069965588,.1572181943166022,740597e-9,23.362530289191938
1,256,Regularization_.1,.15863670699655819,.15721819431660158,.003957417,23.362530289191938
1,256,Regularization_1,.15863670699655877,.15721819431660214,.001613194,23.362530289191938
1,256,Regularization_.01,.15863670699656007,.15721819431660344,.001637219,23.362530289191938
1,512,NaiveX,.15484906695779915,.15483737641206752,82901e-9,0
1,512,NaiveZ,.15617197230880897,.15508223842200142,49587e-9,0
1,512,FullInfo,.15591405167866518,.15537485025092998,50355e-9,0
1,512,MLE,.15617197230880897,.15508223842200142,.001702381,1.867792565584851
1,512,MM,.15617197230880897,.15508223842200142,103994e-9,1.8655732275686443
1,512,EmpBayesX,.15537094658490247,.1550094153689333,764832e-9,30.632753811085337
1,512,Rescaled,.15596313845866325,.1553060793187504,764832e-9,15.316376905542668
1,512,ExactStein,.15617197230880897,.15508223842200142,.028763853,2.21
1,512,Box,.15617197230880897,.15508223842200142,.014358949,2.2
1,512,Gauss,.15617197230880897,.15508223842200142,.013901837,2.2
1,512,Sinc,.15617197230880897,.15508223842200142,.007224592,2.2
1,512,OracleX,.15537094658490247,.1550094153689333,733962e-9,30.632753811085337
1,512,OracleZ,.15596313845866325,.1553060793187504,710077e-9,6.8151886279337095
1,512,Ridge,.1559797521506107,.15530163404082287,.001040146,6.8151886279337095
1,512,RidgeHalf,.15617197230880897,.15508223842200142,.003028667,6.8151886279337095
1,512,Regularization_.1,.15617197230881077,.15508223842200314,.003211721,6.8151886279337095
1,512,Regularization_1,.15617197230880892,.15508223842200128,.003272553,6.8151886279337095
1,512,Regularization_.01,.15617197230881705,.15508223842200936,.003180223,6.8151886279337095
1,1024,NaiveX,.1464270619321833,.1463073254132688,113632e-9,0
1,1024,NaiveZ,.14769011897643358,.14667795961214924,90584e-9,0
1,1024,FullInfo,.1470812238109055,.14697523560216863,91282e-9,0
1,1024,MLE,.14765727121192365,.14678750724270642,.003066452,1.995695818476404
1,1024,MM,.14765727121192365,.14678750724270642,135143e-9,1.9951143670568707
1,1024,EmpBayesX,.1464270619321833,.1463073254132688,.002514426,0
1,1024,Rescaled,.14769011897643358,.14667795961214924,.002514426,0
1,1024,ExactStein,.14769011897643358,.14667795961214924,.065660025,1.89
1,1024,Box,.14769011897643358,.14667795961214924,.02725186,1.85
1,1024,Gauss,.14769011897643358,.14667795961214924,.031380667,1.85
1,1024,Sinc,.14765727121192365,.14678750724270642,.015010848,5
1,1024,OracleX,.1464270619321833,.1463073254132688,.002438579,0
1,1024,OracleZ,.14765712054574237,.14678767753412766,.002444306,6.511211063214229
1,1024,Ridge,.14765727121192365,.14678750724270642,.003543188,6.511211063214229
1,1024,RidgeHalf,.14769011897643358,.14667795961214924,.001668578,6.511211063214229
1,1024,Regularization_.1,.14769011897643297,.14667795961214844,.006898294,6.511211063214229
1,1024,Regularization_1,.14769011897643383,.1466779596121493,.006722643,6.511211063214229
1,1024,Regularization_.01,.14769011897639941,.14667795961211408,.006760566,6.511211063214229
1,2048,NaiveX,.15211943416838286,.1526262613980076,220838e-9,0
1,2048,NaiveZ,.15351957790715468,.15306787653576892,191644e-9,0
1,2048,FullInfo,.15283552298122027,.15340100777744187,185918e-9,0
1,2048,MLE,.15353354685885862,.15303684054376185,.007930688,1.9727510551432637
1,2048,MM,.15353354685885862,.15303684054376185,251568e-9,1.9727212008552373
1,2048,EmpBayesX,.15211981691387877,.15262707927110628,.009249011,.9708989443284788
1,2048,Rescaled,.15352817094497445,.15305106547538813,.009249011,.4854494721642394
1,2048,ExactStein,.15352817094497445,.15305106547538813,.142716123,1.4
1,2048,Box,.15347432453107773,.15296758482471295,.05684864,4.25
1,2048,Gauss,.15352817094497445,.15305106547538813,.062724457,1.4
1,2048,Sinc,.15347432453107773,.15296758482471295,.033388394,4.4
1,2048,OracleX,.15211981691387877,.15262707927110628,.009139639,.9708989443284788
1,2048,OracleZ,.15351957790715468,.15306787653576892,.011882726,0
1,2048,Ridge,.15347432453107773,.15296758482471295,.003076718,0
1,2048,RidgeHalf,.15353354685885862,.15303684054376185,.003029575,0
1,2048,Regularization_.1,.1535195779071548,.15306787653576887,.015714568,0
1,2048,Regularization_1,.15353353936991757,.15305902069016789,.014070155,0
1,2048,Regularization_.01,.15351957790715226,.15306787653576637,.013963996,0
1,4096,NaiveX,.15764714866979818,.15805117636413907,412343e-9,0
1,4096,NaiveZ,.15905599972415918,.15853544800254182,391809e-9,0
1,4096,FullInfo,.15855459009671186,.15890908201569875,409619e-9,0
