Run,n,Method,YVal,thetaVal,time,tau0
1,256,NaiveX,.14822369454479606,.1483394244912013,56432e-9,0
1,256,NaiveZ,.16049225852965682,.15240794893810392,264e-7,0
1,256,FullInfo,.15859503428178476,.15471560888459612,20603e-9,0
1,256,MLE,.16086964432344525,.1532963034934272,618305e-9,2.2760733509890296
1,256,MM,.16086964432344525,.1532963034934272,30031e-9,2.2846797747480303
1,256,EmpBayesX,.15193135657469078,.15050031060885516,140381e-9,12.070875496007686
1,256,Rescaled,.16046246891776136,.15313200064591193,140381e-9,6.035437748003843
1,256,ExactStein,.16049225852965682,.15240794893810392,.011924002,.6
1,256,Box,.16056273177551034,.1525778035169466,.003465944,1.2
1,256,Gauss,.16086964432344525,.1532963034934272,.004287137,3.9
1,256,Sinc,.16063814378409413,.15319396072705335,.002135328,4.9
1,256,OracleX,.15193135657469078,.15050031060885516,142267e-9,12.070875496007686
1,256,OracleZ,.16086964432344525,.1532963034934272,127391e-9,1.6643410204329747
1,256,Ridge,.16046246891776136,.15313200064591193,478483e-9,1.6643410204329747
1,256,RidgeHalf,.16086964432344525,.1532963034934272,456692e-9,1.6643410204329747
1,256,Regularization_.1,.16049225852965318,.15240794893810033,903118e-9,1.6643410204329747
1,256,Regularization_1,.16042918483242175,.15245265467775534,889289e-9,1.6643410204329747
1,256,Regularization_.01,.16049225852964488,.15240794893809217,88007e-8,1.6643410204329747
1,512,NaiveX,.14741788332090563,.14737993073838068,44419e-9,0
1,512,NaiveZ,.15830791194563135,.1506504552419598,35131e-9,0
1,512,FullInfo,.15549060055657624,.15328668745005242,34152e-9,0
1,512,MLE,.1583360445141888,.1507118330093981,.001050623,2.1555791362261023
1,512,MM,.1583360445141888,.1507118330093981,47842e-9,2.162890891207661
1,512,EmpBayesX,.1487606693849186,.14759088938621712,46647e-8,14.04946602351235
1,512,Rescaled,.15755570242177108,.15082167382082223,46647e-8,7.024733011756175
1,512,ExactStein,.1583146788926287,.150661814857023,.020026918,1.66
1,512,Box,.1583146788926287,.150661814857023,.00987856,1.15
1,512,Gauss,.1583146788926287,.150661814857023,.008940523,1.65
1,512,Sinc,.1583360445141888,.1507118330093981,.004487442,2.3
1,512,OracleX,.14838934228633568,.14800562373043907,42226e-8,6.606805893277381
1,512,OracleZ,.15828229084288442,.15110617671866705,349136e-9,2.8063969311727686
1,512,Ridge,.15755570242177108,.15082167382082223,716432e-9,2.8063969311727686
1,512,RidgeHalf,.15828229084288442,.15110617671866705,73054e-8,2.8063969311727686
1,512,Regularization_.1,.15830791194563043,.15065045524195886,.001763423,2.8063969311727686
1,512,Regularization_1,.15830816323748131,.15065087708340263,.001778718,2.8063969311727686
1,512,Regularization_.01,.15830791194563532,.15065045524196358,.003395404,2.8063969311727686
1,1024,NaiveX,.13974146377220237,.13973021106633052,84997e-9,0
1,1024,NaiveZ,.14785180030201,.14273810031209294,67327e-9,0
1,1024,FullInfo,.14656323459719262,.14499378274467806,6593e-8,0
1,1024,MLE,.14794223890831548,.14281418036204133,.00201129,2.2259163083867533
1,1024,MM,.14794223890831548,.14281418036204133,94915e-9,2.2268454960478756
1,1024,EmpBayesX,.14192433477177824,.14070589720922988,.001498026,14.034474601682698
1,1024,Rescaled,.1481831409382906,.1427445239955294,.001498026,7.017237300841349
1,1024,ExactStein,.14794223890831548,.14281418036204133,.043002186,3.08
1,1024,Box,.1480438897833743,.14279863728365022,.016502657,1.75
1,1024,Gauss,.14794223890831548,.1428141803620413,.019846798,3.05
1,1024,Sinc,.1479973926195597,.1430515268291711,.008985081,4.4
1,1024,OracleX,.1412460205777655,.1409126769950324,.001424623,9.562461607760518
1,1024,OracleZ,.14808526655082488,.14311068367134627,.001365606,3.3881656108429854
1,1024,Ridge,.1481831409382906,.1427445239955294,.001202317,3.3881656108429854
1,1024,RidgeHalf,.14808526655082488,.14311068367134627,.001195613,3.3881656108429854
1,1024,Regularization_.1,.14785180030201014,.14273810031209297,.004955798,3.3881656108429854
1,1024,Regularization_1,.14792457210762425,.1427190628491291,.003452185,3.3881656108429854
1,1024,Regularization_.01,.1478518003020092,.142738100312092,.003543328,3.3881656108429854
1,2048,NaiveX,.14431399575312834,.14498986045570778,151346e-9,0
1,2048,NaiveZ,.15366152507522823,.1481829379417413,135842e-9,0
1,2048,FullInfo,.15150389885362292,.15034104138578827,132419e-9,0
1,2048,MLE,.15357401004684496,.14811214700249542,.003745378,2.174548702091342
1,2048,MM,.15357401004684496,.14811214700249542,182355e-9,2.17687806416048
1,2048,EmpBayesX,.14643459648646356,.14586402623330663,.005423734,14.415254955435914
1,2048,Rescaled,.15370044142978861,.1479219404657783,.005423734,7.207627477717957
1,2048,ExactStein,.15357401004684496,.14811214700249542,.09968635,2.27
1,2048,Box,.15370316020907382,.14823670223068758,.034527296,.2
1,2048,Gauss,.15357401004684496,.14811214700249542,.038576553,2.25
1,2048,Sinc,.15358007844973554,.14810625724720108,.019758588,1
1,2048,OracleX,.14614364890043802,.14611777104470913,.005413817,9.088728385931002
1,2048,OracleZ,.15370013915945088,.14826523432778946,.005426737,.7496605748524143
1,2048,Ridge,.15364360139123878,.14793117719651225,.004088509,.7496605748524143
1,2048,RidgeHalf,.1535286919756302,.14797756988581517,.002177372,.7496605748524143
1,2048,Regularization_.1,.15366600893878074,.1482024905947661,.007196516,.7496605748524143
1,2048,Regularization_1,.1536138892045781,.14810735042216155,.008592573,.7496605748524143
1,2048,Regularization_.01,.15366152507522787,.14818293794174098,.007274598,.7496605748524143
